title,authors,original_publication_year,average_rating,tag_id,book_id,books_count,work_ratings_count,work_text_reviews_count,tag_name
"Preacher, Volume 9: Alamo","Garth Ennis, Steve Dillon",2001,4.33,6,5752,12,18129,289,comics
"The Long Way to a Small, Angry Planet (Wayfarers, #1)",Becky  Chambers,2014,4.18,25,5753,27,22400,4221,science fiction
Collected Fictions,"Jorge Luis Borges, Andrew Hurley",1998,4.58,11,5754,18,16747,720,fiction
Valiant (Modern Faerie Tales #2),Holly Black,2002,3.92,10,5755,32,27834,1276,fantasy
The Russia House,John le Carré,1989,3.9,11,5756,91,18428,273,fiction
"Raised by Wolves (Raised by Wolves, #1)",Jennifer Lynn Barnes,2010,3.94,18,5757,21,25615,1581,young adult
Promise Me (Myron Bolitar #8),Harlan Coben,2006,3.96,15,5758,91,20687,1191,mystery
"Midnight (The Vampire Diaries: The Return, #3)",L.J. Smith,2011,3.78,18,5759,56,22767,800,young adult
"Dark Side of the Moon (Dark-Hunter #9, Were-Hunter #3)",Sherrilyn Kenyon,2006,4.15,17,5760,35,29481,969,romance
"Mistakes Were Made (But Not by Me): Why We Justify Foolish Beliefs, Bad Decisions, and Hurtful Acts","Carol Tavris, Elliot Aronson",2007,3.99,16,5761,39,16352,741,nonfiction
Abducted (Lizzy Gardner #1),T.R. Ragan,2011,3.94,28,5762,19,16856,1026,thriller
Roadwork,"Richard Bachman, Stephen King",1981,3.59,31,5763,75,20022,598,horror
"Valhalla Rising (Dirk Pitt, #16)",Clive Cussler,2001,3.92,28,5764,63,18552,418,thriller
The Third Chimpanzee: The Evolution and Future of the Human Animal,Jared Diamond,1991,4.04,24,5765,56,16369,633,science
The Given Day (Coughlin #1),Dennis Lehane,2008,4.03,11,5766,63,19736,2462,fiction
Just Me in the Tub (Mercer Mayer`s Little Critter),"Gina Mayer, Mercer Mayer",1994,4.24,11,5767,5,17379,43,fiction
"Crush (Crash, #3)",Nicole  Williams,2013,4.24,17,5768,13,27941,1643,romance
"Deadline (Newsflesh Trilogy, #2)",Mira Grant,2011,4.1,31,5769,21,20181,1999,horror
Long Lost  (Myron Bolitar #9),Harlan Coben,2009,3.94,15,5770,81,20788,1560,mystery
"Faithless (Grant County, #5)",Karin Slaughter,2005,4.11,15,5771,61,19382,658,mystery
My Stroke of Insight: A Brain Scientist`s Personal Journey,Jill Bolte Taylor,2006,3.86,16,5772,67,18509,2900,nonfiction
"The Walking Dead, Vol. 06: This Sorrowful Life","Robert Kirkman, Charlie Adlard, Cliff Rathburn",2007,4.32,31,5773,25,19532,652,horror
Inés of My Soul,"Isabel Allende, Margaret Sayers Peden",2006,3.9,11,5774,89,17411,1473,fiction
Cold Fire,Dean Koontz,1991,3.75,31,5775,74,19439,467,horror
Frog Music,Emma Donoghue,2014,3.13,11,5776,39,18959,3146,fiction
An Instance of the Fingerpost,Iain Pears,1997,3.93,11,5777,50,18797,1088,fiction
5 cm,Donny Dhirgantoro,2005,3.84,11,5778,3,12767,1441,fiction
Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers,"Geoffrey A. Moore, Regis McKenna",1991,4,4,5779,24,15368,322,business
"Shugo Chara!, Vol. 1: Who Do You Want to Be? (Shugo Chara!, #1)",Peach-Pit,2006,4.11,20,5780,14,17507,209,manga
The Innocent,Harlan Coben,2005,3.95,15,5781,95,20752,1225,mystery
Robots and Empire (Robot #4),Isaac Asimov,1985,4.17,25,5782,30,20076,446,science fiction
Island,Aldous Huxley,1962,3.87,11,5783,118,16676,1001,fiction
Your Inner Fish: A Journey into the 3.5-Billion-Year History of the Human Body,Neil Shubin,2008,3.97,24,5784,35,16284,1130,science
The Dip: A Little Book That Teaches You When to Quit (and When to Stick),Seth Godin,2007,3.83,4,5786,30,15969,1127,business
Are You My Mother?,Alison Bechdel,2012,3.66,14,5787,15,19688,2585,memoir
ABNKKBSNPLAKo?! (Mga Kwentong Chalk ni Bob Ong),Bob Ong,2001,4.2,13,5788,3,14537,508,humor
The Farseer Trilogy (Farseer Trilogy #1-3),Robin Hobb,2011,4.33,10,5789,10,15527,254,fantasy
The Blue Bistro,Elin Hilderbrand,2005,4,11,5790,10,18143,1469,fiction
"Third Grave Dead Ahead (Charley Davidson, #3)",Darynda Jones,2012,4.39,10,5791,30,31108,2529,fantasy
Identity,"Milan Kundera, Linda Asher",1997,3.68,11,5792,83,15368,939,fiction
"The Heart of Betrayal (The Remnant Chronicles, #2)",Mary E. Pearson,2015,4.32,10,5793,12,26504,3507,fantasy
First They Killed My Father: A Daughter of Cambodia Remembers,Loung Ung,2000,4.29,16,5794,37,18880,1787,nonfiction
The Funhouse,"Owen  West, Dean Koontz",1980,3.6,31,5795,38,19217,474,horror
The Speed of Trust: The One Thing that Changes Everything,Stephen M.R. Covey,2006,3.97,4,5796,44,14707,461,business
You Belong To Me,Mary Higgins Clark,1998,3.85,15,5797,79,20017,445,mystery
Not Without My Daughter,Betty Mahmoody,1987,4.04,3,5798,63,19208,1075,biography
"The Killing Hour (Quincy & Rainie, #4)",Lisa Gardner,2003,4.16,15,5799,42,19617,619,mystery
"Castle Roogna (Xanth, #3)",Piers Anthony,1979,3.87,10,5800,30,21212,241,fantasy
While My Pretty One Sleeps,Mary Higgins Clark,1989,3.88,15,5801,75,19632,323,mystery
"Dance with a Vampire (Vampire Kisses, #4)",Ellen Schreiber,2007,4.01,18,5803,20,23240,472,young adult
Sometimes a Great Notion,Ken Kesey,1964,4.24,11,5804,47,16519,1069,fiction
"Tris`s Book (Circle of Magic, #2)",Tamora Pierce,1998,4.07,10,5805,28,25857,386,fantasy
The Moral Landscape: How Science Can Determine Human Values,Sam Harris,2010,3.9,22,5806,27,15256,859,philosophy
The Mill River Recluse,Darcie Chan,2014,3.55,11,5807,24,16595,1640,fiction
Hey Nostradamus!,Douglas Coupland,2003,3.72,11,5808,31,16109,621,fiction
Che Guevara: A Revolutionary Life,Jon Lee Anderson,1997,4.1,3,5809,44,14171,540,biography
"The Secret Hour (Midnighters, #1)",Scott Westerfeld,2004,3.8,10,5810,44,26170,1951,fantasy
"Chosen at Nightfall (Shadow Falls, #5)",C.C. Hunter,2014,4.37,10,5811,18,24381,1506,fantasy
Like the Flowing River,Paulo Coelho,2000,3.93,11,5812,75,14623,821,fiction
"The Candy Shop War (The Candy Shop War, #1)",Brandon Mull,2007,4.03,10,5813,10,20777,2185,fantasy
"Broken (Women of the Otherworld, #6)",Kelley Armstrong,2006,4.19,10,5814,28,26203,711,fantasy
"Lament: The Faerie Queen`s Deception (Books of Faerie, #1)",Maggie Stiefvater,2008,3.69,10,5815,26,28824,2658,fantasy
Why Mosquitoes Buzz in People`s Ears,"Verna Aardema, Leo Dillon, Diane Dillon",1975,4.01,11,5816,23,21179,1037,fiction
"Shopaholic to the Stars (Shopaholic, #7)",Sophie Kinsella,2014,3.24,11,5817,52,19202,2449,fiction
High Noon,Nora Roberts,2007,3.94,17,5818,1,22562,879,romance
The Farm,Tom Rob Smith,2014,3.53,15,5819,63,17244,2344,mystery
Men Explain Things to Me,Rebecca Solnit,2014,3.93,16,5820,25,21217,2564,nonfiction
"Rock with Me (With Me in Seattle, #4)",Kristen Proby,2013,4.3,17,5821,6,31050,1475,romance
"The Prince of Mist (Niebla, #1)","Carlos Ruiz Zafón, Lucia Graves",1986,3.66,10,5822,95,22022,2069,fantasy
Driving Miss Daisy,Alfred Uhry,1986,4.24,11,5823,13,16946,76,fiction
"Hardpressed (Hacker, #2)",Meredith Wild,2013,4.27,17,5824,43,20989,964,romance
"Conspiracy in Death (In Death, #8)",J.D. Robb,1999,4.35,15,5825,63,25925,815,mystery
"In the Company of Cheerful Ladies (No. 1 Ladies` Detective Agency, #6)",Alexander McCall Smith,2004,4.07,15,5826,55,22324,1000,mystery
"The First Four Years  (Little House, #9)","Laura Ingalls Wilder, Garth Williams",1953,3.88,11,5827,48,28095,749,fiction
The Elephant Tree,R.D. Ronald,2010,3.52,11,5828,2,15558,160,fiction
"Bones to Ashes (Temperance Brennan, #10)",Kathy Reichs,2007,3.92,15,5829,68,22361,1083,mystery
The Definitive Book of Body Language,"Allan Pease, Barbara Pease",2004,3.97,,5831,62,16424,805,psychology
"Between the Lines (Between the Lines, #1)",Tammara Webber,2011,3.71,17,5832,20,26500,1484,romance
Never Cry Wolf,Farley Mowat,1963,4.19,16,5833,67,17863,803,nonfiction
"Tick Tock (Michael Bennett, #4)","James Patterson, Michael Ledwidge",2010,4.03,15,5834,42,20266,1181,mystery
Cleopatra`s Daughter,Michelle Moran,2009,4.11,11,5835,34,20935,2125,fiction
"Grave Secrets (Temperance Brennan, #5)",Kathy Reichs,2002,3.98,15,5836,71,24302,696,mystery
"Shattered (The Iron Druid Chronicles, #7)",Kevin Hearne,2014,4.28,10,5837,15,19786,1112,fantasy
"Zoe`s Tale (Old Man`s War, #4)",John Scalzi,2008,3.73,11,5838,26,19734,1314,fiction
"The First Commandment (Scot Harvath, #6)",Brad Thor,2007,4.22,28,5839,30,16540,375,thriller
The New Best Recipe,"Cook`s Illustrated Magazine, John Burgoyne, Carl Tremblay",1995,4.2,8,5841,4,16006,243,cooking
"The Rose & the Dagger (The Wrath & the Dawn, #2)",Renee Ahdieh,2016,4.2,10,5842,26,29059,5261,fantasy
The Fold,Peter Clines,2015,3.82,25,5843,9,15688,2044,science fiction
The Nature of the Beast (Chief Inspector Armand Gamache #11),Louise Penny,2015,4.21,15,5844,21,18127,2411,mystery
The Proper Care and Feeding of Husbands,Laura C. Schlessinger,2003,3.71,16,5845,27,14384,1867,nonfiction
"Green: The Beginning and the End (The Circle, #0)",Ted Dekker,2009,4.03,11,5846,28,17839,609,fiction
"Black Butler, Vol. 3 (Black Butler, #3)",Yana Toboso,2007,4.53,20,5847,14,17648,226,manga
"The Crown Tower (The Riyria Chronicles, #1)",Michael J. Sullivan,2013,4.31,10,5848,16,19317,1119,fantasy
Daytripper,"Fábio Moon, Gabriel Bá, Craig Thompson, Dave Stewart, Sean Konot",2011,4.31,6,5849,24,18567,1725,comics
"Club Shadowlands (Masters of the Shadowlands, #1)",Cherise Sinclair,2009,3.99,17,5850,10,28000,1612,romance
The Museum of Innocence,"Orhan Pamuk, Maureen Freely",2008,3.69,11,5851,97,16600,1809,fiction
The Mothers,Brit Bennett,2016,3.87,11,5852,15,22382,2875,fiction
"Faking It (Losing It, #2)",Cora Carmack,2013,3.96,17,5854,29,29813,2532,romance
"Charlie Bone and the Castle of Mirrors (The Children of the Red King, #4)",Jenny Nimmo,2005,3.89,10,5855,29,20593,295,fantasy
"Accordance (Significance, #2)",Shelly Crane,2011,4.28,17,5856,9,25326,1030,romance
Bloodrose (Nightshade #3; Nightshade World #6),Andrea Cremer,2012,4.06,18,5857,34,24920,2208,young adult
"Tales from a Not-So-Smart Miss Know-It-All (Dork Diaries, #5)",Rachel Renée Russell,2012,4.42,11,5859,41,16142,604,fiction
"Ramona and Her Mother (Ramona, #5)",Beverly Cleary,1980,4.08,11,5860,56,20989,422,fiction
"Natural Born Charmer (Chicago Stars, #7)",Susan Elizabeth Phillips,2004,4.15,17,5862,44,27397,1341,romance
The Woman Warrior,Maxine Hong Kingston,1975,3.72,16,5863,31,19459,1113,nonfiction
Tales of Ordinary Madness,Charles Bukowski,1978,4,11,5865,54,16573,530,fiction
"Before Jamaica Lane (On Dublin Street, #3)",Samantha Young,2014,4.35,17,5866,36,31267,2480,romance
"The Sword of Shannara Trilogy (Shannara, #1-3)",Terry Brooks,1979,3.94,10,5867,19,17560,338,fantasy
Maybe in Another Life,Taylor Jenkins Reid,2015,3.74,11,5868,18,19583,2716,fiction
"Carry On, Warrior: Thoughts on Life Unarmed",Glennon Doyle Melton,2013,4.18,16,5869,12,16521,1940,nonfiction
"The Pagan Stone (Sign of Seven, #3)",Nora Roberts,2008,4.14,17,5871,47,24157,911,romance
Principle-Centered Leadership,Stephen R. Covey,1991,4.07,4,5873,43,13377,137,business
"Monster Hunter International (Monster Hunter International, #1)",Larry Correia,2009,4.04,10,5874,15,19850,1755,fantasy
"The Bitter Kingdom (Fire and Thorns, #3)",Rae Carson,2013,4.23,10,5875,14,26657,2392,fantasy
"The Teeth of the Tiger (Jack Ryan Universe, #12)",Tom Clancy,2003,3.61,11,5876,63,17510,500,fiction
"Moreta: Dragonlady of Pern (Pern, #7)",Anne McCaffrey,1983,3.97,10,5877,47,23083,348,fantasy
Frosty the Snowman (Frosty the Snowman),Diane Muldrow,1992,4.34,5,5878,8,17593,31,classics
"Preacher, Volume 6: War in the Sun","Garth Ennis, Steve Dillon, Peter Snejbjerg",1999,4.34,6,5879,12,16794,206,comics
"The Queen of Attolia (The Queen`s Thief, #2)",Megan Whalen Turner,2000,4.23,10,5880,30,25299,2400,fantasy
A Single Man,Christopher Isherwood,1964,4.11,11,5881,63,17537,1305,fiction
Mortality,Christopher Hitchens,2012,4.12,3,5882,48,16670,1665,biography
"Icefire (The Last Dragon Chronicles, #2)",Chris d`Lacey,2003,3.9,10,5883,21,20348,576,fantasy
Norse Mythology,Neil Gaiman,2017,4.12,10,5884,38,39250,5731,fantasy
Citizen Soldiers: The U. S. Army from the Normandy Beaches to the Bulge to the Surrender of Germany,Stephen E. Ambrose,1997,4.19,12,5885,31,16977,370,history
Honor`s Splendour,Julie Garwood,1987,4.22,17,5886,49,23453,672,romance
Shut Out,Kody Keplinger,2011,3.76,18,5887,19,24590,1737,young adult
"Bad Rep (Bad Rep, #1)",A. Meredith Walters,2012,3.91,17,5888,7,24367,1179,romance
"Valley of Silence (Circle Trilogy, #3)",Nora Roberts,2006,4.2,17,5889,61,23434,748,romance
"The Prophet of Yonwood (Book of Ember, #3)",Jeanne DuPrau,2006,3.25,18,5890,24,23844,2106,young adult
"Hope to Die (Alex Cross, #22)",James Patterson,2014,4.14,15,5891,34,17375,1498,mystery
"Deep Kiss of Winter (Includes: Immortals After Dark, #8; Alien Huntress, #3.5)","Kresley Cole, Gena Showalter",2009,4.23,17,5892,24,25634,897,romance
Doll Bones,"Holly Black, Eliza Wheeler",2013,3.7,10,5893,34,19083,3242,fantasy
"Red Mist (Kay Scarpetta, #19)",Patricia Cornwell,2011,3.75,15,5894,48,19298,1640,mystery
"I Am Half-Sick of Shadows (Flavia de Luce, #4)",Alan Bradley,2011,4.09,15,5895,42,24365,3049,mystery
"Wild Man (Dream Man, #2)",Kristen Ashley,2011,4.21,17,5896,20,35090,1994,romance
Welcome to Night Vale,"Joseph Fink, Jeffrey Cranor",2015,3.87,10,5897,37,20325,3345,fantasy
Sleeping Beauty: a Little Golden Book (Disney Princess),"Michael Teitelbaum, Walt Disney Company",1986,4.32,5,5898,10,16856,80,classics
"An Offer From a Gentleman (Bridgertons, #3)",Julia Quinn,2001,4.08,17,5899,46,28894,1548,romance
"Dumplin` (Dumplin`, #1)",Julie   Murphy,2015,3.87,18,5900,41,23876,4521,young adult
Ancillary Mercy (Imperial Radch #3),Ann Leckie,2015,4.2,25,5901,24,17808,1771,science fiction
The Darkest Surrender  (Lords of the Underworld #8),Gena Showalter,2011,4.42,17,5902,2,25818,1010,romance
Danse Macabre,Stephen King,1981,3.62,16,5903,74,20784,571,nonfiction
"Seducing Cinderella (Fighting for Love, #1)",Gina L. Maxwell,2012,3.94,29,5904,27,31426,1651,sports
"Blue Shoes and Happiness (No. 1 Ladies` Detective Agency, #7)",Alexander McCall Smith,2006,4.06,15,5905,51,21851,984,mystery
The Vagina Monologues,"Eve Ensler, Gloria Steinem",1996,3.86,16,5906,68,21359,1455,nonfiction
Leota`s Garden,Francine Rivers,1999,4.07,11,5909,27,15989,657,fiction
Not My Daughter,Barbara Delinsky,2009,3.77,11,5910,20,17905,1147,fiction
The Book of Illusions,Paul Auster,2002,3.89,11,5911,58,16362,899,fiction
"To Tame a Highland Warrior (Highlander, #2)",Karen Marie Moning,1999,4.14,12,5912,39,27368,1120,historical
A Mango-Shaped Space,Wendy Mass,2005,4.22,11,5913,19,21859,2341,fiction
Quentins,Maeve Binchy,2002,3.88,11,5914,64,19579,728,fiction
Here`s to Us,Elin Hilderbrand,2016,3.73,11,5916,21,18473,1568,fiction
"Chasing Perfect (Fool`s Gold, #1)",Susan Mallery,2010,3.89,17,5917,35,19533,740,romance
The Debutante Divorcee,Plum Sykes,2006,3.46,11,5918,44,15548,435,fiction
Life Application Study Bible: NIV,"Anonymous, Ronald A. Beers, Ronald A. Beers",1992,4.67,16,5919,183,14774,270,nonfiction
"The Wheel of Darkness (Pendergast, #8)","Douglas Preston, Lincoln Child",2007,3.92,28,5920,69,20399,1011,thriller
"Sleeping Giants (Themis Files, #1)",Sylvain Neuvel,2016,3.84,25,5921,41,24115,4369,science fiction
Blackmoore,Julianne Donaldson,2013,4.17,17,5922,16,18619,3667,romance
The Sandman: Endless Nights,"Neil Gaiman, Barron Storey, Bill Sienkiewicz, Glenn Fabry, Dave McKean, P. Craig Russell, Milo Manara, Miguelanxo Prado, Frank Quitely, Todd Klein",2003,4.34,6,5923,22,21560,609,comics
The First Wives Club,Olivia Goldsmith,1992,3.87,11,5924,33,17754,256,fiction
The Vanishing Act of Esme Lennox,Maggie O`Farrell,2006,3.82,11,5925,55,20131,3061,fiction
The Night Watch,Sarah Waters,2006,3.67,11,5926,66,18625,1544,fiction
"Mightier Than the Sword (The Clifton Chronicles, #5)",Jeffrey Archer,2015,4.09,11,5927,34,16529,1378,fiction
"Blood Canticle (The Vampire Chronicles, #10)",Anne Rice,2003,3.71,11,5928,49,19549,437,fiction
Nature Girl,Carl Hiaasen,2006,3.61,11,5929,34,18373,1565,fiction
Boy`s Life,Robert McCammon,1991,4.32,31,5930,36,18250,1818,horror
Sister of My Heart,Chitra Banerjee Divakaruni,1997,3.97,11,5932,38,15352,1261,fiction
The Housekeeper and the Professor,"Yōko Ogawa, Stephen Snyder",2003,3.94,11,5933,5,19780,3382,fiction
"H is for Homicide (Kinsey Millhone, #8)",Sue Grafton,1991,3.89,15,5934,56,23987,598,mystery
JPod,Douglas Coupland,2006,3.7,11,5935,29,15307,923,fiction
The Face,Dean Koontz,2003,3.69,31,5936,49,18266,586,horror
The Ascent of Money: A Financial History of the World,Niall Ferguson,2007,3.88,12,5937,55,16909,1115,history
Food: A Love Story,Jim Gaffigan,2014,3.69,16,5938,12,17998,2636,nonfiction
The Impossible Knife of Memory,Laurie Halse Anderson,2014,3.93,18,5939,30,22227,3246,young adult
"Deliver Us from Evil (A. Shaw, #2)",David Baldacci,2010,3.98,28,5941,46,18990,1128,thriller
One Last Thing Before I Go,Jonathan Tropper,2009,3.75,11,5942,28,15950,1931,fiction
"By the Time You Read This, I`ll Be Dead","Julie Anne Peters, C.J. Bott",2009,3.89,18,5943,10,19562,1723,young adult
The Girls of Atomic City: The Untold Story of the Women Who Helped Win World War II,Denise Kiernan,2013,3.66,16,5944,16,17672,2507,nonfiction
"City of Night (Dean Koontz`s Frankenstein, #2)","Dean Koontz, Ed Gorman, John Bedford Lloyd",2005,3.97,31,5945,41,18580,732,horror
"The Quillan Games (Pendragon, #7)",D.J. MacHale,2005,4.19,10,5946,28,18876,329,fantasy
number9dream,David Mitchell,2001,3.92,11,5947,41,16451,1285,fiction
Girlfriend in a Coma,Douglas Coupland,1998,3.61,11,5948,33,16315,733,fiction
"The Green Mile, Part 1: The Two Dead Girls",Stephen King,1996,4.49,31,5949,26,22949,278,horror
Ella Minnow Pea: A Novel in Letters,Mark Dunn,2001,3.84,11,5950,21,21735,4157,fiction
"Toll the Hounds (The Malazan Book of the Fallen, #8)",Steven Erikson,2008,4.33,10,5951,27,18457,540,fantasy
The Bone Garden,Tess Gerritsen,2007,4.02,15,5952,61,20042,1708,mystery
"Supernova: Ksatria, Puteri, dan Bintang Jatuh",Dee Lestari,2001,3.83,17,5953,11,11445,1190,romance
A Head Full of Ghosts,Paul Tremblay,2015,3.82,31,5954,23,17843,2933,horror
Better Than Before: Mastering the Habits of Our Everyday Lives,Gretchen Rubin,2015,3.81,16,5955,37,18727,2163,nonfiction
"Broken Homes (Peter Grant, #4)",Ben Aaronovitch,2013,4.16,10,5956,21,20466,1716,fantasy
"The King`s Buccaneer (Krondor`s Sons, #2)",Raymond E. Feist,1992,3.99,10,5957,34,18177,165,fantasy
Maya`s Notebook,"Isabel Allende, Anne McLean",2011,3.8,11,5958,75,17540,2095,fiction
"One Crazy Summer (Gaither Sisters, #1)",Rita Williams-Garcia,2010,3.95,11,5959,17,20219,2862,fiction
"Dragon Haven (Rain Wild Chronicles, #2)",Robin Hobb,2010,4.06,10,5960,26,19418,818,fantasy
"If You`re Reading This, It`s Too Late (Secret, #2)","Pseudonymous Bosch, Gilbert Ford",2008,4.23,15,5962,34,19942,878,mystery
"Moonrise (Warriors: The New Prophecy, #2)",Erin Hunter,2005,4.31,10,5963,35,22182,532,fantasy
The Wednesday Letters,Jason F. Wright,2007,3.61,11,5964,17,17972,3640,fiction
"Betrayals (Strange Angels, #2)","Lili St. Crow, Lilith Saintcrow",2009,4.08,10,5965,28,24859,805,fantasy
You`ve Been Warned,"James Patterson, Howard Roughan",2007,3.52,15,5966,1,17796,1583,mystery
"Chasing Vermeer (Chasing Vermeer, #1)","Blue Balliett, Brett Helquist",2004,3.71,15,5967,49,23528,2032,mystery
The Jesus I Never Knew,Philip Yancey,1995,4.18,16,5968,39,15917,488,nonfiction
Turning Angel,Greg Iles,2005,4.11,28,5969,56,17992,1076,thriller
"The Unidentified Redhead (Redhead, #1)",Alice Clayton,2010,4.04,17,5970,19,26971,2194,romance
"The Adventures of Ook and Gluk, Kung-Fu Cavemen from the Future","Dav Pilkey, George Beard, Harold Hutchins",2010,4.13,13,5971,15,15210,303,humor
The Informers,Bret Easton Ellis,1994,3.39,11,5973,21,14674,477,fiction
"The Queen (The Selection, #0.4)",Kiera Cass,2014,3.93,18,5974,10,24726,1858,young adult
"The Devil Colony (Sigma Force, #7)",James Rollins,2010,4.17,28,5975,40,18589,1026,thriller
"The Walking Dead, Vol. 12: Life Among Them","Robert Kirkman, Charlie Adlard",2010,4.34,6,5976,24,17155,472,comics
