book_id,books_count,authors,original_publication_year,title,average_rating,work_ratings_count,work_text_reviews_count,tag_id,tag_name
4540,24,Peter Clines,2012,14,3.92,21210,2777,31,Horror
4541,13,Gary D. Schmidt,2011,Okay for Now,4.19,25127,4481,11,Fiction
4543,38,Joe Abercrombie,2012,Red Country,4.27,23690,1420,10,Fantasy
4545,34,"Scott Jurek,Steve Friedman",2012,Eat and Run: My Unlikely Journey to Ultramarathon Greatness,3.95,20086,1622,16,Nonfiction
4546,80,Karin Slaughter,2010,Broken,4.2,25814,1180,15,Mystery
4547,29,Elin Hilderbrand,2014,The Matchmaker,3.82,22424,2013,11,Fiction
4548,33,"Tim LaHaye,Jerry B. Jenkins",2000,The Mark,4.02,22824,293,11,Fiction
4549,25,Marisa de los Santos,2008,Belong to Me,3.84,24557,3319,11,Fiction
4550,46,Erin Hunter,2005,The Darkest Hour,4.52,28508,956,10,Fantasy
4552,25,Louise Penny,2012,The Beautiful Mystery,4.18,26002,3277,15,Mystery
4554,10,"Joss Whedon,Brett Matthews,Will Conrad",2006,Those Left Behind,4.04,24794,938,6,Comics
4556,38,Sherrilyn Kenyon,2004,Kiss of the Night,4.24,36505,1100,17,Romance
4558,48,Max Lucado,2000,He Chose the Nails,4.37,19443,271,16,Nonfiction
4559,23,Carrie Jones,2010,Entice,4.03,29382,1231,18,Young Adult
4562,19,Melissa Marr,2011,Darkest Mercy,4.11,29977,1552,10,Fantasy
4563,22,Emma Straub,2016,Modern Lovers,3.45,24033,2283,11,Fiction
4564,9,R.L. Mathewson,2012,Checkmate,4.15,41653,1961,17,Romance
4565,75,Terry Pratchett,2001,The Amazing Maurice and His Educated Rodents,4.04,29463,1145,10,Fantasy
4568,33,Sarah Addison Allen,2014,Lost Lake,3.85,26917,4104,11,Fiction
4569,47,Meredith Wild,2013,Hardwired,4.07,28742,2003,17,Romance
4570,44,Tracy Chevalier,2013,The Last Runaway,3.78,24083,3436,11,Fiction
4571,33,Steven Erikson,2004,Midnight Tides,4.34,23392,750,10,Fantasy
4572,51,Kass Morgan,2013,The 100,3.56,32930,4827,18,Young Adult
4573,51,Alexandra Adornetto,2011,Hades,3.97,28626,1517,18,Young Adult
4574,16,"Brian K. Vaughan,Pia Guerra,José Marzán Jr.,Paul Chadwick",2004,"Y: The Last Man,Vol. 3: One Small Step",4.22,25290,550,6,Comics
4575,21,"Karma Wilson,Jane Chapman",2002,Bear Snores On,4.25,24814,604,11,Fiction
4576,23,Lauren Graham,2016,"Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls,and Everything in Between",4.04,34247,5022,16,Nonfiction
4577,21,Gabrielle Zevin,2007,Memoirs of a Teenage Amnesiac,3.7,30640,2446,18,Young Adult
4580,29,Holly Black,2007,Ironside,4.04,30567,903,10,Fantasy
4581,34,Melina Marchetta,2008,Finnikin of the Rock,3.93,33187,4036,10,Fantasy
4583,57,"Michael Crichton,Richard   Preston",2011,Micro,3.38,23729,2791,25,Science Fiction
4587,27,Kiersten White,2011,Supernaturally,3.92,33985,2251,10,Fantasy
4589,35,Louise Penny,2010,Bury Your Dead,4.33,26552,2760,15,Mystery
4590,81,Michael Connelly,2007,The Overlook,3.91,25578,1331,15,Mystery
4591,9,منى المرشود,2007,أنت لي,4.03,18259,2434,17,Romance
4593,49,Erin Hunter,2005,Rising Storm,4.38,28724,811,10,Fantasy
4594,20,Glennon Doyle Melton,2016,Love Warrior,4.1,26061,3190,16,Nonfiction
4595,39,Louise Penny,2009,The Brutal Telling,4.23,25133,2354,15,Mystery
4596,21,Richard Paul Evans,2011,The Prisoner of Cell 25,4.19,26165,3804,18,Young Adult
4599,16,Cinda Williams Chima,2012,The Crimson Crown,4.48,28763,2208,10,Fantasy
4600,30,Elin Hilderbrand,2009,The Castaways,3.69,23515,1889,11,Fiction
4601,24,Shonda Rhimes,2015,"Year of Yes: How to Dance It Out,Stand In the Sun and Be Your Own Person",4.05,29603,3643,16,Nonfiction
4603,18,Christopher Paolini,2005,Eragon & Eldest,4.27,21816,343,10,Fantasy
4604,50,Maya Banks,2013,Burn,4.01,33900,1781,17,Romance
4607,47,Marilynne Robinson,2014,Lila,3.9,20731,3208,11,Fiction
4610,27,Stephanie Danler,2016,Sweetbitter,3.28,25479,3423,11,Fiction
4611,47,Julia Quinn,2002,Romancing Mister Bridgerton,4.2,34709,1640,17,Romance
4614,45,Claire Messud,2006,The Emperor`s Children,2.93,17593,2748,11,Fiction
4616,40,Lisa Gardner,2001,The Third Victim,4.16,22898,494,15,Mystery
4617,34,Michael Connelly,2016,The Wrong Side of Goodbye,4.36,28922,2543,15,Mystery
4618,48,David Baldacci,2010,Hell`s Corner,4.1,23793,1541,28,Thriller
4619,63,Nora Roberts,2003,Key of Valor,4.1,28735,639,17,Romance
4621,35,Ann Leckie,2014,Ancillary Sword,4.03,24057,2340,25,Science Fiction
4622,2,"David Fishelson,Aaron Leichter,Max Brod,Franz Kafka",2003,Franz Kafka`s The Castle,4.07,22323,223,11,Fiction
4624,42,"Catherynne M. Valente,Ana Juan",2011,The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making,3.97,28746,4718,10,Fantasy
4625,20,Denise Grover Swank,2011,Twenty-Eight and a Half Wishes,3.9,23105,2047,15,Mystery
4626,44,"James Patterson,Marshall Karp",2012,NYPD Red,3.9,24953,1906,15,Mystery
4627,66,"Douglas Preston,Lincoln Child",2006,The Book of the Dead,4.13,25369,944,15,Mystery
4628,106,Timur Vermes,2012,Er ist wieder da,3.44,23050,2692,11,Fiction
4629,45,Chris Pavone,2012,The Expats,3.42,24618,3534,11,Fiction
4630,76,Kathy Reichs,2003,Bare Bones,3.95,28777,767,15,Mystery
4631,33,Elin Hilderbrand,2013,Beautiful Day,3.75,22173,2230,11,Fiction
4632,31,"Tim LaHaye,Jerry B. Jenkins",2000,The Indwelling,3.97,22956,292,11,Fiction
4633,68,Jeff Lindsay,2006,Dexter in the Dark,3.49,25629,1656,15,Mystery
4635,49,Kevin Powers,2012,The Yellow Birds,3.74,20074,2982,11,Fiction
4636,92,Harlan Coben,2004,Just One Look,4,25109,1386,15,Mystery
4637,15,Katie Ashley,2013,The Proposal,4.04,34669,1738,17,Romance
4641,49,J.K. Rowling,2016,Fantastic Beasts and Where to Find Them: The Original Screenplay,4.41,42210,4692,10,Fantasy
4643,18,Donald Miller,2009,A Million Miles in a Thousand Years: What I Learned While Editing My Life,4.18,20299,1868,16,Nonfiction
4644,51,Alison Goodman,2011,Eona: The Last Dragoneye,4.12,31455,2266,10,Fantasy
4647,52,Sue Grafton,2004,R is for Ricochet,3.96,26079,631,15,Mystery
4648,15,Quinn Loftis,2011,Prince of Wolves,4.06,30560,2474,17,Romance
4651,18,Kevin Hearne,2013,Hunted,4.3,25146,1157,10,Fantasy
4652,13,Emily Snow,2012,Devoured,3.94,35577,1788,17,Romance
4654,43,Michel Faber,2014,The Book of Strange New Things,3.66,20881,3347,11,Fiction
4655,5,Claire LaZebnik,2011,Epic Fail,3.73,30179,2201,18,Young Adult
4656,52,Laurell K. Hamilton,2002,A Caress of Twilight,4.05,33314,650,10,Fantasy
4659,31,James Patterson,2012,Nevermore,3.88,29527,2728,18,Young Adult
4662,22,Abbi Glines,2013,Simple Perfection,4.25,37082,2680,17,Romance
4663,19,Shane Claiborne,2006,The Irresistible Revolution: Living as an Ordinary Radical,4.07,19186,953,16,Nonfiction
4664,43,John Medina,2008,"Brain Rules: 12 Principles for Surviving and Thriving at Work,Home,and School",4,21882,1362,16,Nonfiction
4665,28,D.J. MacHale,2007,The Pilgrims of Rayne,4.14,22047,288,10,Fantasy
4666,65,Richard C. Morais,2008,The Hundred-Foot Journey,3.54,22066,3358,11,Fiction
4667,32,Anthony Horowitz,2011,Scorpia Rising,4.29,24512,984,18,Young Adult
4668,41,Lincoln Peirce,2010,Big Nate: In a Class by Himself,4.16,21541,947,11,Fiction
4669,54,Meg Cabot,2008,Forever Princess,4.08,29733,1018,18,Young Adult
4673,69,Michael Connelly,2009,The Scarecrow,4.03,26074,1674,15,Mystery
4674,21,Matt Haig,2013,The Humans,4.07,24334,3354,11,Fiction
4675,43,Anthony Horowitz,2009,Crocodile Tears,4.18,24561,759,18,Young Adult
4676,5,Essam Youssef,2008,1/4 جرام,4.02,16725,1895,11,Fiction
4677,19,Shaunti Feldhahn,2004,For Women Only: What You Need to Know about the Inner Lives of Men,4.06,20021,878,16,Nonfiction
4679,34,Lynsay Sands,2005,A Quick Bite,3.91,33441,1366,17,Romance
4680,68,Nora Roberts,2003,Key of Knowledge,4.09,28888,594,17,Romance
4683,48,Jasper Fforde,2003,The Well of Lost Plots,4.09,31822,1604,10,Fantasy
4685,64,Richard Ford,2012,Canada,3.49,21456,3213,11,Fiction
4687,54,"Holly Black,Tony DiTerlizzi",2000,The Seeing Stone,3.87,30364,1070,10,Fantasy
4692,47,Steven Galloway,2008,The Cellist of Sarajevo,4.02,23981,3148,11,Fiction
4693,48,Lisa Kleypas,2009,Smooth Talking Stranger,4.17,30829,1535,17,Romance
4694,17,Betty White,2011,If You Ask Me,3.65,23426,2292,16,Nonfiction
4696,51,Daniel Silva,2009,The Defector,4.28,21361,761,28,Thriller
4697,61,John Irving,2012,In One Person,3.65,21588,3137,11,Fiction
4699,38,James Surowiecki,2004,The Wisdom of Crowds,3.8,19282,627,16,Nonfiction
4700,73,"Douglas Preston,Lincoln Child",2003,Still Life With Crows,4.18,25021,1186,15,Mystery
4703,51,"Douglas Preston,Lincoln Child",2010,Fever Dream,4.09,24196,1338,15,Mystery
4704,47,Jeanette Winterson,2011,Why Be Happy When You Could Be Normal?,3.94,22096,2247,16,Nonfiction
4705,23,Ann Aguirre,2012,Outpost,4.12,27482,2003,18,Young Adult
4710,31,Gail Carriger,2013,Etiquette & Espionage,3.79,34613,5256,10,Fantasy
4711,109,"José Saramago,Margaret Jull Costa",2005,Death With Interruptions,3.97,22302,2401,11,Fiction
4714,56,"Fredrik Backman,Henning Koch,سمانه پرهیزکاری",2014,Britt-Marie Was Here,4.07,29661,4613,11,Fiction
4715,26,Rob Bell,2005,Velvet Elvis: Repainting the Christian Faith,3.77,19629,1022,16,Nonfiction
4718,27,Anne Bishop,2013,Written in Red,4.29,33990,4294,10,Fantasy
4720,49,Suzanne Collins,2006,Gregor and the Marks of Secret,4.21,25671,1041,10,Fantasy
4721,27,Timothy J. Keller,2008,The Prodigal God: Recovering the Heart of the Christian Faith,4.39,21613,1295,16,Nonfiction
4723,28,Jonathan Harr,2005,The Lost Painting,3.71,19555,769,16,Nonfiction
4724,15,Chris Bohjalian,2013,The Light in the Ruins,3.65,22712,2863,11,Fiction
4725,20,Sonia Sotomayor,2013,My Beloved World,4.03,20156,2789,16,Nonfiction
4730,31,MaryJanice Davidson,2004,Undead and Unemployed,3.93,30748,858,17,Romance
4732,21,Hester Browne,2005,The Little Lady Agency,3.74,23201,1019,17,Romance
4734,20,Alan Cumming,2014,Not My Father`s Son,4,23330,3202,16,Nonfiction
4736,11,D.M. Pulley,2015,The Dead Key,3.79,19013,1747,15,Mystery
4737,28,Jill Shalvis,2010,Simply Irresistible,3.92,28849,1717,17,Romance
4738,34,Sylvain Reynard,2013,Gabriel`s Redemption,4.23,31514,2648,17,Romance
4739,21,Bryan Lee O`Malley,2009,"Scott Pilgrim,Volume 5: Scott Pilgrim Vs. the Universe",4.33,26099,773,6,Comics
4740,26,Atul Gawande,2007,Better: A Surgeon`s Notes on Performance,4.19,19064,1579,16,Nonfiction
4741,14,Cherrie Lynn,2012,Leave Me Breathless,4.26,31412,1374,17,Romance
4742,33,Kylie Scott,2014,Play,4.33,41266,3844,17,Romance
4745,22,Brandon Sanderson,2013,Mitosis,3.87,22181,1477,10,Fantasy
4747,26,Rachel Hauck,2012,The Wedding Dress,3.83,26267,1905,11,Fiction
4750,22,Linda Sue Park,2010,A Long Walk to Water: Based on a True Story,4.23,24076,3832,11,Fiction
4751,33,Michael  Grant,2013,Light,4.4,26356,2459,18,Young Adult
4752,13,"Vi Keeland,Penelope Ward",2016,Stuck-Up Suit,4.14,31623,3250,17,Romance
4754,78,Nora Roberts,2001,Midnight Bayou,3.96,26857,764,17,Romance
4761,19,C.C. Hunter,2012,Whispers at Moonrise,4.38,29922,1339,10,Fantasy
4762,38,Timothy Ferriss,2000,"The 4-Hour Body: An Uncommon Guide to Rapid Fat-Loss,Incredible Sex,and Becoming Superhuman",3.76,20858,1367,16,Nonfiction
4764,10,Georgia Cates,2013,Beauty from Surrender,4.13,34393,2028,17,Romance
4767,37,Paul Tough,2012,"How Children Succeed: Grit,Curiosity,and the Hidden Power of Character",3.91,18145,1947,16,Nonfiction
4769,78,Elif Shafak,2006,The Bastard of Istanbul,3.79,21564,2688,11,Fiction
4770,27,David Levithan,2013,Two Boys Kissing,4.11,27058,3187,18,Young Adult
4772,11,Scott B. Smith,2006,The Ruins,3.5,23932,2760,31,Horror
4773,45,Erin Hunter,2004,A Dangerous Path,4.42,27711,727,10,Fantasy
4775,17,Tamora Pierce,2009,Bloodhound,4.26,30570,993,10,Fantasy
4776,14,Brent Weeks,2009,The Night Angel Trilogy,4.42,19298,504,10,Fantasy
4781,35,Sherrilyn Kenyon,2005,Unleash the Night,4.34,34809,968,17,Romance
4782,48,Angie Sage,2009,Syren,4.1,26679,746,10,Fantasy
4783,115,"Dmitry Glukhovsky,M. David Drevs",2005,Metro 2033,3.98,23330,1545,25,Science Fiction
4784,67,Christos Tsiolkas,2008,The Slap,3.16,21468,2781,11,Fiction
4786,36,Marcus Sakey,2013,Brilliance,3.95,22377,1964,11,Fiction
4787,6,Camille Pagán,2015,Life and Other Near-Death Experiences,3.82,19644,1617,11,Fiction
4788,37,Jonathan Lethem,2003,The Fortress of Solitude,3.87,18114,1369,11,Fiction
4789,39,Dean Koontz,2007,The Darkest Evening of the Year,3.71,22552,1533,31,Horror
4790,43,Jeff VanderMeer,2014,Authority,3.55,22147,2640,25,Science Fiction
4791,56,"Holly Black,Tony DiTerlizzi",2004,The Wrath of Mulgarath,3.92,28934,818,10,Fantasy
4792,5,Caroline Preston,2011,The Scrapbook of Frankie Pratt,3.72,20548,734,11,Fiction
4793,33,Myla Goldberg,2000,Bee Season,3.55,22184,1484,11,Fiction
4794,72,Karin Slaughter,2004,Indelible,4.19,23634,685,15,Mystery
4797,74,Patricia Cornwell,2004,Trace,3.76,25347,731,15,Mystery
4798,67,Conn Iggulden,2007,Genghis: Birth of an Empire,4.34,20307,1169,11,Fiction
4801,47,Lara Adrian,2007,Kiss of Crimson,4.17,34621,1147,17,Romance
4802,22,Tess Gerritsen,2008,The Keepsake,4.09,26326,1397,15,Mystery
4803,54,Brad Stone,2013,The Everything Store: Jeff Bezos and the Age of Amazon,4.06,24678,1577,4,Business
4804,26,Brittainy C. Cherry,2015,The Air He Breathes,4.2,33369,4123,17,Romance
4805,26,Kresley Cole,2009,Kiss of a Demon King,4.35,33311,1131,17,Romance
4806,29,Steven Erikson,2006,The Bonehunters,4.42,22668,603,10,Fantasy
4807,8,Heidi McLaughlin,2012,Forever My Girl,4.04,35416,2201,17,Romance
4808,14,Charlie N. Holmberg,2014,The Glass Magician,3.87,22974,1786,10,Fantasy
4809,14,Ashwin Sanghi,2010,Chanakya`s Chant,3.68,17270,1119,11,Fiction
4813,60,"James Patterson,Andrew Gross",2005,Lifeguard,3.76,21613,794,15,Mystery
4814,19,Rob Buyea,2010,Because of Mr. Terupt,4.34,22507,2504,11,Fiction
4816,21,Jeaniene Frost,2011,One Grave at a Time,4.25,37594,1971,10,Fantasy
4817,21,Jennifer L. Armentrout,2013,Apollyon,4.4,34041,2255,10,Fantasy
4818,38,Lindsey Kelk,2009,I Heart New York,3.84,20465,955,17,Romance
4819,32,Meg Cabot,2008,Airhead,3.77,34101,2002,18,Young Adult
4821,29,Beth Fantaskey,2000,Jessica`s Guide to Dating on the Dark Side,3.85,35481,2799,18,Young Adult
4823,37,"Larry Bossidy,Ram Charan,Charles Burck",2009,Execution: The Discipline of Getting Things Done,3.83,18545,313,4,Business
4824,23,Caitlin Doughty,2014,Smoke Gets in Your Eyes: And Other Lessons from the Crematory,4.04,21669,3029,16,Nonfiction
4825,47,Daniel Silva,2010,The Rembrandt Affair,4.26,21773,1173,28,Thriller
4827,63,"Joe Hill,Christopher Golden",2005,20th Century Ghosts,3.95,24783,1803,31,Horror
4829,16,Simon Wood,2015,The One That Got Away,3.77,17887,1181,28,Thriller
4830,27,Richelle Mead,2015,The Ruby Circle,4.22,32890,4043,10,Fantasy
4831,25,Grace Lin,2009,Where the Mountain Meets the Moon,4.24,25678,3364,10,Fantasy
4833,17,Olivia Cunning,2011,Rock Hard,4.11,37208,1837,17,Romance
4834,39,Caitlin Moran,2014,How to Build a Girl,3.69,21477,2584,11,Fiction
4835,7,Andrea Hirata,2006,Sang Pemimpi,4.09,13505,1148,11,Fiction
4837,43,Lisa Gardner,2013,Touch & Go,4.05,22686,2171,15,Mystery
4838,37,Chris Bohjalian,2007,The Double Bind,3.62,23773,3551,11,Fiction
4839,18,Mary Kay Andrews,2011,Summer Rental,3.78,23166,2233,11,Fiction
4840,53,S.K. Tremayne,2015,The Ice Twins,3.68,23228,3015,28,Thriller
4841,36,J.A. Redmerski,2013,The Edge of Always,4.02,33118,2993,17,Romance
4843,39,Michael Moss,2013,Salt Sugar Fat: How the Food Giants Hooked Us,3.98,20455,2615,16,Nonfiction
4845,22,"Steve Hockensmith,Jane Austen,Patrick Arrasmith",2007,Dawn of the Dreadfuls,3.47,20837,863,11,Fiction
4846,46,Lisa Gardner,2010,Live to Tell,4.18,24553,1408,15,Mystery
4849,9,J.R. Ward,2008,Father Mine,4.51,32564,1222,17,Romance
4852,19,Anna Kendrick,2016,Scrappy Little Nobody,3.91,32610,4278,16,Nonfiction
4853,11,Robert Masello,2015,The Einstein Prophecy,3.58,19143,1200,11,Fiction
4854,16,Kate Atkinson,2010,"Started Early,Took My Dog",3.89,25434,2639,15,Mystery
4856,51,Colum McCann,2013,TransAtlantic,3.81,20041,2927,11,Fiction
4857,27,Jeaniene Frost,2010,Eternal Kiss of Darkness,4.21,34951,1722,17,Romance
4858,50,Lisa Lutz,2007,The Spellman Files,3.88,27806,3326,15,Mystery
4860,63,James Rollins,2007,The Judas Strain,4.15,23143,1014,28,Thriller
4861,17,Donald Miller,2000,Searching for God Knows What,3.92,19696,704,16,Nonfiction
4864,25,Daniel Suarez,2010,Freedom™,4.27,20092,1265,25,Science Fiction
4867,31,Laurell K. Hamilton,2009,Skin Trade,3.9,31383,1081,10,Fantasy
4872,40,Tom Robbins,2003,Villa Incognito,3.65,15763,642,11,Fiction
4873,30,Paul Beatty,2015,The Sellout,3.8,27128,3715,11,Fiction
4874,12,"Bill Willingham,Mark Buckingham,Craig Hamilton,Steve Leialoha,P. Craig Russell",2004,"Fables,Vol. 4: March of the Wooden Soldiers",4.29,23961,689,6,Comics
4875,41,"Lee Child,Dick Hill",2016,Night School,3.96,28011,2446,28,Thriller
4876,62,Tess Gerritsen,2011,The Silent Girl,4.13,25518,1625,15,Mystery
4879,28,"Jenna Miscavige Hill,Lisa Pulitzer",2013,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,3.72,21461,2487,16,Nonfiction
4882,46,Anne Rice,2012,The Wolf Gift,3.52,22474,2823,10,Fantasy
4885,16,Dan Simmons,2007,The Terror,4,24226,2610,31,Horror
4887,21,"John Heilemann,Mark Halperin",2010,"Game Change: Obama and the Clintons,McCain and Palin,and the Race of a Lifetime",4.1,18986,2555,16,Nonfiction
4889,21,Kim Harrison,2012,A Perfect Blood,4.38,30144,1787,10,Fantasy
4892,52,James Patterson,2010,Cross Fire,4.04,23904,1183,15,Mystery
4893,30,Ross King,2000,Brunelleschi`s Dome: How a Renaissance Genius Reinvented Architecture,3.84,18672,677,12,History
4895,42,Janet Evanovich,2004,Metro Girl,3.6,28375,1099,15,Mystery
4896,9,"Colleen Hoover,Tarryn Fisher",2016,Never Never: Part Three,3.48,27199,4488,17,Romance
4897,33,Darynda Jones,2011,Second Grave on the Left,4.29,35354,2862,10,Fantasy
4899,71,Marina Lewycka,2005,A Short History of Tractors in Ukrainian,3.37,21286,2235,11,Fiction
4900,24,Kimberly McCreight,2015,Where They Found Her,3.83,22259,2480,15,Mystery
4901,31,Kelley Armstrong,2004,Industrial Magic,4.12,30313,819,10,Fantasy
4903,31,A.G. Riddle,2013,The Atlantis Plague,3.88,20875,849,25,Science Fiction
4905,84,Ken Follett,2004,Whiteout,3.54,22042,1168,28,Thriller
4908,44,Neil Strauss,2005,The Game: Penetrating the Secret Society of Pickup Artists,3.73,19145,1517,16,Nonfiction
4910,33,Julia Quinn,2011,Just Like Heaven,3.93,27469,1753,17,Romance
4911,23,"Rick Riordan,Tk",2009,Percy Jackson and the Olympians Boxed Set,4.57,22766,850,18,Young Adult
4912,50,Lisa Gardner,2012,Catch Me,4.17,24035,1628,15,Mystery
4913,47,Debbie Macomber,2003,The Shop on Blossom Street,4.04,24892,1668,11,Fiction
4915,66,Nelson DeMille,2004,Night Fall,4.07,20870,1167,11,Fiction
4916,59,Darren Shan,2001,Trials of Death,4.25,24259,620,10,Fantasy
4917,44,"Eric Van Lustbader,Robert Ludlum",2010,The Bourne Objective,4.07,16798,200,11,Fiction
4918,27,Elle Kennedy,2016,The Score,4.27,35287,3848,17,Romance
4919,20,Karen Kingsbury,2005,Even Now,4.26,18865,566,11,Fiction
4920,52,Anita Shreve,2008,Testimony,3.54,24212,3047,11,Fiction
4921,12,Ilona Andrews,2013,Magic Rises,4.49,33573,2621,10,Fantasy
4922,31,Ben Aaronovitch,2012,Whispers Under Ground,4.16,25233,1755,10,Fantasy
4923,41,"James Patterson,Maxine Paetro",2014,Unlucky 13,3.94,24616,1976,15,Mystery
4925,54,Terry Pratchett,2008,Nation,4.05,26588,2441,10,Fantasy
4926,71,Lisa Kleypas,2004,Secrets of a Summer Night,4.05,36650,1923,17,Romance
4927,39,Ted Dekker,2004,Red: The Heroic Rescue,4.3,20760,644,11,Fiction
4928,32,Louise Penny,2011,A Trick of the Light,4.29,24518,2239,15,Mystery
4929,35,Jennifer L. Armentrout,2014,White Hot Kiss,4.28,31493,3890,10,Fantasy
4934,27,Kathryn Erskine,2010,Mockingbird,4.18,23766,3626,11,Fiction
4935,8,أحمد حلمي,2012,28 حرف,3.1,16368,1614,16,Nonfiction
4946,31,Kresley Cole,2012,Lothaire,4.43,33113,2239,17,Romance
4947,12,Mo Willems,2007,Knuffle Bunny Too: A Case of Mistaken Identity,4.28,23497,723,11,Fiction
4948,60,David Baldacci,2008,The Whole Truth,4,22924,1252,28,Thriller
4950,45,Ruta Sepetys,2013,Out of the Easy,4.05,28925,4388,11,Fiction
4951,18,"Ed Brubaker,Doug Mahnke,Patrick Zircher,Aaron Sowd,Steve Bird",2005,Batman: The Man Who Laughs,4.09,17748,375,6,Comics
4952,36,Erin Hunter,2005,Midnight,4.26,25744,766,10,Fantasy
4953,20,Ben Horowitz,2014,The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers,4.2,22549,1300,4,Business
4954,11,Jessica Sorensen,2011,The Fallen Star,3.91,25948,1608,10,Fantasy
4956,22,Russell Brand,2007,My Booky Wook,3.42,20083,1564,16,Nonfiction
4957,49,Nora Roberts,2014,Shadow Spell,4,25364,1787,17,Romance
4958,33,Simon Garfield,2010,Just My Type: A Book About Fonts,3.79,23329,1176,16,Nonfiction
4959,46,J.D. Robb,2009,Promises in Death,4.4,26149,710,15,Mystery
