title,authors,original_publication_year,average_rating,tag_id,book_id,books_count,work_ratings_count,work_text_reviews_count,tag_name
"1Q84 BOOK 3 (1Q84, #3)","Haruki Murakami, 村上 春樹",2010,3.86,11,6120,112,17189,1332,Fiction
"Boy Meets Girl (Boy, #2)",Meg Cabot,2004,3.82,17,6121,32,24066,1052,Romance
"Dancing in My Nuddy-Pants (Confessions of Georgia Nicolson, #4)",Louise Rennison,2002,4.01,18,6122,47,20861,425,Young Adult
The Door Into Summer,Robert A. Heinlein,1957,4,25,6123,75,18028,829,Science Fiction
Luna,Julie Anne Peters,2004,3.86,18,6124,19,18820,1360,Young Adult
Runaway,Alice Munro,2004,3.98,11,6125,82,15889,1688,Fiction
"Matter (Culture, #8)",Iain M. Banks,2008,4.03,25,6126,29,17614,761,Science Fiction
Leo,Mia Sheridan,2013,4.06,17,6127,17,32250,3007,Romance
Maurice,E.M. Forster,1971,4.02,11,6128,75,18288,940,Fiction
"New York to Dallas (In Death, #33)","J.D. Robb, Susan Ericksen",2011,4.42,15,6129,37,21047,1294,Mystery
The Stepford Wives,Ira Levin,1972,3.71,31,6130,61,20716,1435,Horror
The Longest Day,Cornelius Ryan,1959,4.31,12,6131,73,15836,416,History
Motor Mouth (Alex Barnaby #2),Janet Evanovich,2006,3.66,15,6132,37,22204,725,Mystery
"The Reality Bug (Pendragon, #4)",D.J. MacHale,2003,4.15,10,6133,36,19539,428,Fantasy
True Blue,David Baldacci,2009,3.84,15,6134,47,18500,1332,Mystery
"Mistress of the Empire (The Empire Trilogy, #3)","Raymond E. Feist, Janny Wurts",1992,4.29,10,6135,31,19487,272,Fantasy
Defiance (Defiance #1),C.J. Redwine,2012,3.69,10,6136,12,24512,2391,Fantasy
"Winter Street (Winter, #1)",Elin Hilderbrand,2014,3.67,11,6137,23,17138,1894,Fiction
Captains and the Kings,Taylor Caldwell,1972,4.11,11,6139,26,15443,217,Fiction
"The Fallen Angel (Gabriel Allon, #12)",Daniel Silva,2012,4.17,11,6140,48,17477,1309,Fiction
"Harry Potter and the Order of the Phoenix (Harry Potter, #5, Part 1)",J.K. Rowling,2003,4.56,10,6141,8,16350,272,Fantasy
"One Tuesday Morning (9/11, #1)",Karen Kingsbury,2003,4.41,11,6142,12,15249,571,Fiction
"Hit List (Anita Blake, Vampire Hunter #20)",Laurell K. Hamilton,2011,3.92,10,6143,23,24488,1514,Fantasy
Interesting Times: The Play,"Stephen Briggs, Terry Pratchett",1995,4.1,10,6144,4,19230,176,Fantasy
The Wall of Winnipeg and Me,Mariana Zapata,2016,4.34,17,6145,6,30842,3311,Romance
Let Me Call You Sweetheart,Mary Higgins Clark,1995,3.84,15,6146,72,18575,315,Mystery
The Onion Field,Joseph Wambaugh,1973,4.13,9,6147,31,15999,276,Crime
"Break No Bones (Temperance Brennan, #9)",Kathy Reichs,2006,3.95,15,6148,72,21822,853,Mystery
"The Willpower Instinct: How Self-Control Works, Why It Matters, and What You Can Do to Get More of It",Kelly McGonigal,2011,4.11,32,6149,38,16985,1135,Psychology
"Broken Angels (Takeshi Kovacs, #2)",Richard K. Morgan,2003,4,25,6150,35,17584,686,Science Fiction
"Beyond Reach (Grant County, #6)",Karin Slaughter,2007,4.19,15,6151,60,18527,985,Mystery
Fuzzy Nation,John Scalzi,2011,4.1,25,6152,19,19065,1948,Science Fiction
"I is for Innocent (Kinsey Millhone, #9)",Sue Grafton,1992,3.9,15,6153,60,23492,539,Mystery
V.,Thomas Pynchon,1963,3.97,11,6154,62,16046,824,Fiction
The Art of Travel,Alain de Botton,2002,3.81,27,6157,55,14840,870,Travelling
"The Summer Garden (The Bronze Horseman, #3)",Paullina Simons,2006,4.13,11,6158,40,19133,1810,Fiction
"Cross Justice (Alex Cross, #23)",James Patterson,2015,4.22,15,6159,34,16401,1490,Mystery
عقاید یک دلقک,"Heinrich Böll, محمد اسماعیل‌زاده",1963,4.05,11,6160,127,13897,824,Fiction
The Weight of Blood,Laura McHugh,2014,3.73,15,6161,26,17154,2125,Mystery
"When He was Wicked (Bridgertons, #6)",Julia Quinn,2004,4.03,17,6162,42,26005,1092,Romance
"V is for Vengeance (Kinsey Millhone, #22)",Sue Grafton,2011,3.93,15,6163,37,22215,2310,Mystery
"Among the Betrayed (Shadow Children, #3)",Margaret Peterson Haddix,2002,4.06,18,6164,16,20905,872,Young Adult
"Spook Country (Blue Ant, #2)",William Gibson,2007,3.66,11,6165,47,16351,1357,Fiction
Blue Nights,Joan Didion,2011,3.75,16,6168,40,17092,1941,Nonfiction
"Blindsight (Firefall, #1)",Peter Watts,2006,3.99,25,6169,33,17483,1593,Science Fiction
Paddle Your Own Canoe: One Man's Fundamentals for Delicious Living,Nick Offerman,2013,3.64,16,6170,8,15140,1538,Nonfiction
"American Vampire, Vol. 1","Scott Snyder, Stephen King, Rafael Albuquerque",2010,3.98,6,6171,17,18407,1113,Comics
"Heat Lightning (Virgil Flowers, #2)",John Sandford,2008,4.16,15,6172,29,18301,720,Mystery
Drop Shot (Myron Bolitar #2),Harlan Coben,1996,3.92,15,6174,60,20378,983,Mystery
"The Lake of Souls (Cirque Du Freak, #10)",Darren Shan,2002,4.19,10,6175,49,18281,405,Fantasy
"Find You in the Dark (Find You in the Dark, #1)",A. Meredith Walters,2012,3.98,17,6176,16,25092,1962,Romance
The School of Essential Ingredients,Erica Bauermeister,2009,3.78,11,6177,44,19578,3631,Fiction
"Intuition (The Premonition, #2)",Amy A. Bartol,2011,4.29,17,6178,8,20664,794,Romance
Azincourt,Bernard Cornwell,2008,4.11,11,6179,64,17864,1168,Fiction
Paddy Clarke Ha Ha Ha,Roddy Doyle,1993,3.75,11,6180,61,16773,669,Fiction
Dinner at the Homesick Restaurant,Anne Tyler,1982,3.82,11,6181,67,18976,1422,Fiction
"Heaven (Casteel, #1)",V.C. Andrews,1985,4.01,11,6182,52,18252,463,Fiction
"Charlie Bone and the Hidden King (The Children of the Red King, #5)",Jenny Nimmo,2006,3.98,10,6183,27,19344,302,Fantasy
Money,Martin Amis,1984,3.71,11,6184,54,16390,854,Fiction
"Secret Prey (Lucas Davenport, #9)",John Sandford,1998,4.25,15,6185,31,18502,343,Mystery
The Complete Clive Barker's The Great And Secret Show,"Chris Ryall, Gabriel Rodríguez, Clive Barker",1989,4.21,31,6186,6,15695,61,Horror
House Atreides (Prelude to Dune #1),"Brian Herbert, Kevin J. Anderson",1999,3.69,25,6188,48,17878,397,Science Fiction
"Charmed Life (Chrestomanci, #1)",Diana Wynne Jones,1977,3.95,10,6189,70,24251,875,Fantasy
Netherland,Joseph O'Neill,2008,3.4,11,6191,36,15734,2355,Fiction
The Romanov Prophecy,Steve Berry,2004,3.9,11,6192,55,18300,954,Fiction
Ecstasy Unveiled (Demonica #4),Larissa Ione,2010,4.36,17,6193,18,24597,888,Romance
The Uncommon Reader,Alan Bennett,2007,3.82,11,6194,91,22636,4211,Fiction
"30 Days of Night, Vol. 1","Steve Niles, Ben Templesmith",2001,3.81,6,6196,17,15895,467,Comics
"Sunset (Warriors: The New Prophecy, #6)",Erin Hunter,2006,4.35,10,6197,36,21076,371,Fantasy
النبطي,"يوسف زيدان, Youssef Ziedan",2010,3.43,11,6198,7,12615,1602,Fiction
When She Woke,Hillary Jordan,2011,3.67,11,6199,29,21537,3869,Fiction
The Naked Face,Sidney Sheldon,1970,3.51,11,6200,66,14829,432,Fiction
"Princess in Training (The Princess Diaries, #6)",Meg Cabot,2006,3.7,18,6201,79,25362,584,Young Adult
The Portable Atheist: Essential Readings for the Nonbeliever,"Christopher Hitchens, Titus Lucretius Carus, Omar Khayyám, Thomas Hobbes, Baruch Spinoza, David Hume, James Boswell, Percy Bysshe Shelley, George Eliot, Charles Darwin, Leslie Stephen, Anatole France, Mark Twain, Joseph Conrad, Thomas Hardy, Emma Goldman, H.P. Lovecraft, Carl Van Doren, H.L. Mencken, Sigmund Freud, Albert Einstein, George Orwell, John Betjeman, Chapman Cohen, Bertrand Russell, Philip Larkin, Martin Gardner, Carl Sagan, John Updike, John Leslie Mackie, Michael Shermer, A.J. Ayer, Daniel C. Dennett, Charles Templeton, Richard Dawkins, Victor J. Stenger, Elizabeth S.  Anderson, Penn Jillette, Ian McEwan, Steven Weinberg, Salman Rushdie, Ibn Warraq, Sam Harris, A.C. Grayling, Ayaan Hirsi Ali, John Stuart Mill, Karl Marx",2007,4.02,16,6202,18,14798,433,Nonfiction
Sin Undone (Demonica #5),Larissa Ione,2010,4.35,17,6203,18,23930,882,Romance
The Tao of Physics: An Exploration of the Parallels between Modern Physics and Eastern Mysticism,Fritjof Capra,1975,3.96,24,6204,63,13762,425,Science
"Unbeautifully (Undeniable, #2)",Madeline Sheehan,2013,4.38,17,6205,12,28774,2330,Romance
The Girl With No Past,Kathryn Croft,2015,3.59,28,6206,11,15764,1063,Thriller
"Acceptance (Southern Reach, #3)",Jeff VanderMeer,2014,3.58,11,6207,40,16593,2026,Fiction
"Lady Luck (Colorado Mountain, #3)",Kristen Ashley,2011,4.44,17,6208,17,30775,1844,Romance
"The Lonely Hearts Club (The Lonely Hearts Club, #1)",Elizabeth Eulberg,2010,3.83,18,6209,34,21410,1986,Young Adult
"Ransom (Highlands' Lairds, #2)",Julie Garwood,1999,4.33,17,6210,48,24323,991,Romance
Disclaimer,Renée Knight,2015,3.58,28,6213,73,16820,2379,Thriller
"The Divergent Series 2-Book Collection (Divergent, #1-2)",Veronica Roth,2012,4.56,18,6214,8,14038,255,Young Adult
The Prague Cemetery,"Umberto Eco, Richard Dixon",2010,3.39,11,6215,134,17356,1928,Fiction
Beatrice and Virgil,Yann Martel,2010,3.13,11,6216,70,16991,2817,Fiction
"Shaman King, Vol. 1: A Shaman in Tokyo",Hiroyuki Takei,1998,4.14,20,6217,15,14100,93,Manga
"From the Two Rivers: The Eye of the World, Part 1 (Wheel of time, #1-1)",Robert Jordan,1990,4.26,10,6218,36,14317,115,Fantasy
Hyperspace,Michio Kaku,1994,4.11,24,6219,41,15150,405,Science
How the Mind Works,Steven Pinker,1997,3.97,24,6220,51,14467,426,Science
"A Castle of Sand (A Shade of Vampire, #3)",Bella Forrest,2013,4.1,17,6221,11,19239,755,Romance
"Leaving (Bailey Flanigan, #1)",Karen Kingsbury,2011,4.22,11,6222,18,14364,476,Fiction
"Live and Let Die (James Bond, #2)",Ian Fleming,1954,3.62,11,6223,135,17626,1146,Fiction
The World of the Hunger Games (Hunger Games Trilogy),Kate Egan,2012,4.48,18,6224,9,15335,239,Young Adult
"Winger (Winger, #1)",Andrew  Smith,2013,4.08,18,6226,20,19460,3851,Young Adult
The Magic Strings of Frankie Presto,Mitch Albom,2012,4.32,11,6227,37,18828,3031,Fiction
"Fool's Quest  (The Fitz and The Fool, #2)",Robin Hobb,2015,4.53,10,6228,22,17140,1252,Fantasy
Invasion of the Body Snatchers,Jack Finney,1955,3.88,31,6229,58,15809,559,Horror
Smack,Melvin Burgess,1996,3.87,11,6230,72,15614,649,Fiction
Killing Patton: The Strange Death of World War II's Most Audacious General,"Bill O'Reilly, Martin Dugard",2014,4.08,12,6231,17,15438,1813,History
The Devotion of Suspect X,"Keigo Higashino, Alexander O. Smith",2005,4.05,15,6232,64,16654,2562,Mystery
"Charlie Bone and the Time Twister (The Children of the Red King, #2)",Jenny Nimmo,2003,3.88,10,6233,37,19680,488,Fantasy
Porno,Irvine Welsh,2005,3.78,11,6234,58,15315,470,Fiction
"Charlie Bone and the Invisible Boy (The Children of the Red King, #3)",Jenny Nimmo,2004,3.89,10,6235,33,19833,372,Fantasy
"First Shift: Legacy (Shift, #1)",Hugh Howey,2012,4.21,25,6236,8,15475,829,Science Fiction
"Worst Case (Michael Bennett, #3)","James Patterson, Michael Ledwidge",2010,4,15,6237,49,19142,1187,Mystery
The Unlikely Spy,Daniel Silva,1996,4.22,11,6238,47,17139,680,Fiction
"Royal Blood (Vampire Kisses, #6)",Ellen Schreiber,2009,4.09,18,6239,14,20485,346,Young Adult
"Conversations With God: An Uncommon Dialogue, Book 3",Neale Donald Walsch,1996,4.18,16,6240,38,12866,163,Nonfiction
M Train,Patti Smith,2015,3.94,16,6241,36,18895,2040,Nonfiction
Love Medicine,Louise Erdrich,1984,3.98,11,6242,53,17029,1148,Fiction
"The Inner Circle (Culper Ring, #1)",Brad Meltzer,2011,3.76,15,6243,38,16525,1421,Mystery
"Dragon Slippers (Dragon Slippers, #1)",Jessica Day George,2006,4.22,10,6244,13,22475,2040,Fantasy
The Princess Diarist,Carrie Fisher,2016,3.66,16,6245,29,23354,4002,Nonfiction
"The Crippled God (The Malazan Book of the Fallen, #10)",Steven Erikson,2011,4.44,10,6246,25,16590,720,Fantasy
"Tales from a Not-So-Graceful Ice Princess (Dork Diaries, #4)",Rachel Renée Russell,2012,4.38,6,6247,51,15518,678,Comics
"Gone (Wake, #3)",Lisa McMann,2010,3.72,18,6248,39,26058,1903,Young Adult
Pride of Baghdad,"Brian K. Vaughan, Niko Henrichon",2006,3.88,6,6249,20,18146,1291,Comics
Soumission,Michel Houellebecq,2015,3.63,11,6250,82,17428,1925,Fiction
Eiger Dreams: Ventures Among Men and Mountains,Jon Krakauer,1990,3.97,16,6251,31,15074,499,Nonfiction
"Woken Furies (Takeshi Kovacs, #3)",Richard K. Morgan,2005,4.1,25,6252,32,16420,456,Science Fiction
"Scion of Ikshvaku (RamChandra, #1)",Amish Tripathi,2015,3.69,11,6253,20,16762,1379,Fiction
"Blameless (Parasol Protectorate, #3)",Gail Carriger,2010,4.01,10,6254,30,29216,2423,Fantasy
Belly Laughs: The Naked Truth About Pregnancy and Childbirth,Jenny McCarthy,2004,3.72,16,6255,18,13804,1926,Nonfiction
Imajica,Clive Barker,1991,4.16,10,6256,35,17498,702,Fantasy
On Writing Well: The Classic Guide to Writing Nonfiction,William Zinsser,1976,4.23,16,6257,47,16300,1174,Nonfiction
I'm OK - You're OK,Thomas A. Harris,1967,3.7,16,6258,67,13746,276,Nonfiction
The Sicilian,Mario Puzo,1984,3.94,11,6259,94,15057,483,Fiction
"Fire Touched (Mercy Thompson, #9)",Patricia Briggs,2016,4.35,10,6260,24,23666,2370,Fantasy
The Copper Beech,Maeve Binchy,1992,3.89,11,6261,60,17989,418,Fiction
Frosty the Snow Man,"Jane Werner Watson, Corinne Malvern",1950,4.25,11,6262,14,16497,53,Fiction
"The Compound (The Compound, #1)",S.A. Bodeen,2008,3.87,18,6263,22,18515,2341,Young Adult
The Covenant,James A. Michener,1980,4.17,11,6264,33,16533,343,Fiction
"The Pledge (The Pledge, #1)",Kimberly Derting,2011,3.8,18,6266,22,26646,2419,Young Adult
The Villa,Nora Roberts,2001,3.94,17,6267,70,22121,650,Romance
"Beautiful Broken Rules (Broken, #1)",Kimberly Lauren,2013,4.15,17,6268,10,27870,1729,Romance
"Dark Desire (Dark, #2)",Christine Feehan,1999,4.2,17,6269,31,23755,701,Romance
"Fragments (Partials Sequence, #2)",Dan Wells,2013,4.12,18,6270,19,20491,1720,Young Adult
"A Rogue by Any Other Name (The Rules of Scoundrels, #1)",Sarah MacLean,2012,3.95,17,6271,34,24286,1944,Romance
Savage Inequalities: Children in America's Schools,Jonathan Kozol,1991,4.23,16,6274,18,13999,635,Nonfiction
"The Enemy (The Enemy, #1)",Charlie Higson,2009,4.08,31,6275,24,17921,2029,Horror
As the Crow Flies,Jeffrey Archer,1990,4.05,11,6276,58,16020,631,Fiction
"The Empty Chair (Lincoln Rhyme, #3)",Jeffery Deaver,2000,4.06,15,6277,65,18900,625,Mystery
"Airborn (Matt Cruse, #1)",Kenneth Oppel,2004,4.16,10,6279,44,20114,1694,Fantasy
The Other,Thomas Tryon,1971,3.99,31,6280,40,16670,465,Horror
"The English Spy (Gabriel Allon, #15)",Daniel Silva,2015,4.16,28,6281,58,16045,1340,Thriller
"Wildwood (Wildwood Chronicles, #1)","Colin Meloy, Carson Ellis",2011,3.63,10,6282,38,20205,2798,Fantasy
The Cement Garden,Ian McEwan,1978,3.57,11,6283,43,18301,1343,Fiction
"Serpent Mage (The Death Gate Cycle, #4)","Margaret Weis, Tracy Hickman",1992,4.06,10,6284,27,18051,138,Fantasy
Born on a Blue Day: Inside the Extraordinary Mind of an Autistic Savant,Daniel Tammet,2006,3.84,16,6285,45,16092,1845,Nonfiction
"The Bet (The Bet, #1)",Rachel Van Dyken,2013,3.85,17,6286,31,28316,2400,Romance
Little Princes: One Man's Promise to Bring Home the Lost Children of Nepal,Conor Grennan,2010,4.25,16,6287,30,15834,2210,Nonfiction
The Descendants,Kaui Hart Hemmings,2007,3.82,11,6288,43,17650,2254,Fiction
Too Late,Colleen Hoover,2016,4.03,17,6289,5,20459,2980,Romance
"Kitchen Princess, Vol. 01 (Kitchen Princess, #1)","Natsumi Ando, Miyuki Kobayashi",2005,4.16,20,6290,6,16318,289,Manga
"Skinwalker (Jane Yellowrock, #1)",Faith Hunter,2009,3.89,10,6292,23,25531,1528,Fantasy
Hissy Fit,Mary Kay Andrews,2004,3.96,11,6293,29,18023,1224,Fiction
Private Games (Private #3),"James Patterson, Mark T. Sullivan",2012,3.83,15,6294,49,17578,1195,Mystery
"The Cold Dish (Walt Longmire, #1)",Craig Johnson,2004,4.14,15,6295,27,18109,2456,Mystery
Crown Duel (Crown & Court #1-2),Sherwood Smith,1997,4.19,10,6296,8,20200,913,Fantasy
Pinkalicious,"Victoria Kann, Elizabeth Kann",2006,4.05,11,6297,12,16659,727,Fiction
The Poetry of Pablo Neruda,"Pablo Neruda, Ilan Stavans",1974,4.44,21,6298,8,14698,239,Poetry
Falling Angels,Tracy Chevalier,2001,3.55,12,6299,52,19931,1260,History
Sleeping Arrangements,Madeleine Wickham,2001,3.24,11,6300,46,18185,961,Fiction
"Ashes (Ashes Trilogy, #1)",Ilsa J. Bick,2011,3.94,18,6301,32,21937,2778,Young Adult
"Sweet Home (Sweet Home, #1)",Tillie Cole,2013,4.05,17,6303,7,28775,2087,Romance
Remember Me,Mary Higgins Clark,1994,3.91,15,6304,70,18604,466,Mystery
The Silver Palate Cookbook,"Julee Rosso, Sheila Lukins, Michael McLaughlin",1982,4.06,8,6305,13,15600,114,Cooking
Memories of Midnight,Sidney Sheldon,1990,3.68,11,6306,66,15083,353,Fiction
The Bone People,Keri Hulme,1984,4.06,11,6307,28,16372,1391,Fiction
"Wolf Brother (Chronicles of Ancient Darkness, #1)","Michelle Paver, Geoff Taylor",2004,4.15,11,6308,66,18078,1255,Fiction
"The Crimson Campaign (Powder Mage, #2)",Brian  McClellan,2014,4.35,10,6309,21,17072,825,Fantasy
The Universe Versus Alex Woods,Gavin Extence,2013,4.08,11,6310,41,16730,2135,Fiction
"Stormy, Misty's Foal (Misty, #3)",Marguerite Henry,1963,4.06,11,6311,32,17838,142,Fiction
"Bakuman, Band 1: Traum und Realität","Tsugumi Ohba, Takeshi Obata, Diana Hammermeister",2009,4.18,20,6312,21,15682,398,Manga
"Heaven, Texas (Chicago Stars, #2)",Susan Elizabeth Phillips,1995,4.08,17,6313,50,25784,1081,Romance
High-Rise,J.G. Ballard,1975,3.68,11,6315,59,16156,1600,Fiction
The Looming Tower: Al-Qaeda and the Road to 9/11,Lawrence Wright,2006,4.38,16,6317,40,15017,1689,Nonfiction
The Cat Who Walks Through Walls (The World As Myth),Robert A. Heinlein,1985,3.7,25,6318,38,18395,561,Science Fiction
Shattered,"K.R. Dwyer, Dean Koontz",1973,3.87,31,6319,33,17425,215,Horror
Hollywood,Charles Bukowski,1989,3.78,11,6320,73,14769,543,Fiction
"Dexter By Design (Dexter, #4)",Jeff Lindsay,2008,3.72,15,6321,48,18937,1034,Mystery
A Son of the Circus,John Irving,1994,3.61,11,6322,67,16493,587,Fiction
Apt Pupil,Stephen King,1982,3.83,31,6323,22,18199,537,Horror
"Morning, Noon & Night",Sidney Sheldon,1995,3.62,11,6324,69,14036,369,Fiction
"Memory in Death (In Death, #22)",J.D. Robb,2006,4.31,15,6325,50,21497,546,Mystery
The Nine: Inside the Secret World of the Supreme Court,Jeffrey Toobin,2007,4.06,16,6327,15,13660,1998,Nonfiction
The Violets of March,Sarah Jio,2011,3.8,11,6328,35,19306,2581,Fiction
Please Look After Mom,"Kyung-Sook Shin, 신경숙, Chi-Young Kim",2008,3.76,11,6329,77,17739,3265,Fiction
"The Shining Ones (The Tamuli, #2)",David Eddings,1993,3.95,10,6330,36,19856,89,Fantasy
House of M,"Brian Michael Bendis, Olivier Coipel, Tim Townsend, Rick Magyar, John Dell, Scott Hanna, Frank D'Armata, Chris Eliopoulos, James Taveras, Omar Otieku, Tom Valente, Esad Ribic",2006,3.97,6,6331,30,15636,429,Comics
"Tenth Grade Bleeds (The Chronicles of Vladimir Tod, #3)",Heather Brewer,2009,4.24,18,6332,30,18510,725,Young Adult
Trinity,Leon Uris,1976,4.23,11,6333,35,16938,876,Fiction
The Cat in the Hat Comes Back,Dr. Seuss,1958,3.83,11,6334,36,22712,432,Fiction
Oscar and Lucinda,Peter Carey,1988,3.72,11,6335,58,16639,687,Fiction
"The Good Husband of Zebra Drive (No. 1 Ladies' Detective Agency, #8)",Alexander McCall Smith,2007,4.06,15,6336,55,20218,1076,Mystery
"The Secret Servant (Gabriel Allon, #7)",Daniel Silva,2007,4.25,28,6338,46,16760,689,Thriller
"Hearts in Darkness (Hearts in Darkness, #1)",Laura Kaye,2011,3.86,17,6339,13,32772,2624,Romance
"Shards of Honour  (Vorkosigan Saga, #1)",Lois McMaster Bujold,1986,4.13,25,6340,42,21201,1241,Science Fiction
"Asterix the Gaul (Asterix, #1)","René Goscinny, Albert Uderzo, Anthea Bell, Derek Hockridge",1960,4.18,6,6341,98,17468,339,Comics
"A Light in the Window (Mitford Years, #2)",Jan Karon,1995,4.23,11,6342,41,18662,718,Fiction
"The Forever of Ella and Micha (The Secret, #2)",Jessica Sorensen,2013,4.1,17,6343,27,27318,1559,Romance
"Say Goodbye (Quincy & Rainie, #6)",Lisa Gardner,2008,4.12,15,6344,47,17732,1055,Mystery
"Dawn (Warriors: The New Prophecy, #3)",Erin Hunter,2005,4.31,10,6346,33,20726,429,Fantasy
Just Me and My Dad (Little Critter),Mercer Mayer,1977,4.19,11,6347,8,16356,157,Fiction
All I Really Need to Know I Learned in Kindergarten,Robert Fulghum,1986,4.03,16,6348,42,17227,708,Nonfiction
Temple,Matthew Reilly,1999,4.04,28,6349,42,16027,492,Thriller
"Peter and the Secret of Rundoon (Peter and the Starcatchers, #3)","Dave Barry, Ridley Pearson, Greg Call",2007,4.16,10,6350,26,19299,858,Fantasy
Holy Cow: An Indian Adventure,Sarah Macdonald,2002,3.51,27,6351,29,14205,1088,Travelling
"Last to Die (Rizzoli & Isles, #10)",Tess Gerritsen,2012,4.1,15,6352,62,20098,1586,Mystery
Kraken,China Miéville,2010,3.6,10,6353,31,18719,2438,Fantasy
The House We Grew Up In,Lisa Jewell,2013,3.88,11,6355,21,15491,1929,Fiction
"A Dance with Dragons: Dreams and Dust (A Song of Ice and Fire #5, Part 1 of 2)",George R.R. Martin,2011,4.32,10,6356,47,17095,721,Fantasy
"Full Black (Scot Harvath, #10)",Brad Thor,2011,4.26,28,6357,22,15220,646,Thriller
